0,1,2
ChM,RFC,0.16175146400928497
RFC,ChM,0.16175144910812378
action,Accountability,0.16152143478393555
perpetual,the,0.16152124106884003
the,perpetual,0.16152122616767883
CAT,(Required,0.16150979697704315
that,"IAVA,",0.16150708496570587
recommend,orderly/timely,0.16146434843540192
version,the,0.16140304505825043
the,version,0.16140301525592804
procedural,through,0.16135835647583008
through,procedural,0.16135834157466888
which,NIH,0.1613445281982422
NIH,which,0.1613445281982422
manner,The,0.16133898496627808
The,manner,0.1613389551639557
about,that:,0.16125693917274475
assets,"presents,",0.1612403839826584
goal,in,0.16123740375041962
in,goal,0.16123738884925842
they,changes,0.16122476756572723
changes,they,0.16122476756572723
entails,Agenda,0.16116486489772797
details,Request,0.16116052865982056
accurate,goal,0.16093848645687103
goal,accurate,0.16093847155570984
or,The,0.1608627885580063
The,or,0.1608627736568451
installation,Agenda,0.16086150705814362
version,Cyber,0.16072487831115723
must,These,0.16058993339538574
affected,orderly/timely,0.16050012409687042
The,1:,0.16029569506645203
installation,policies,0.16017292439937592
policies,installation,0.16017292439937592
proposed,any,0.16016697883605957
evaluation,Action,0.1601087599992752
OD,Matrix,0.16001012921333313
performed,As,0.1599079668521881
required,RFCs,0.15990136563777924
valid,perpetual,0.1599007099866867
perpetual,valid,0.15990068018436432
or,is,0.1598532646894455
is,or,0.1598532646894455
applied,OD’s,0.1598486453294754
through,basis),0.15965695679187775
applied,on,0.15949487686157227
on,applied,0.15949486196041107
applied,Changes),0.15947325527668
details,necessary,0.1594553142786026
necessary,details,0.1594553142786026
cycle,required,0.15936799347400665
required,cycle,0.15936799347400665
is,change,0.15936653316020966
change,is,0.15936653316020966
details,or,0.1593317985534668
or,details,0.1593317985534668
installation,approves,0.15924330055713654
approves,installation,0.15924327075481415
details,which,0.15922771394252777
which,details,0.15922769904136658
notified,"tool(s),",0.1591753214597702
behalf,Stakeholders.,0.15909501910209656
notified,These,0.1590927243232727
ensure,Reports,0.15905646979808807
with,each,0.15896153450012207
each,with,0.15896151959896088
initial,proposed,0.15890757739543915
proposed,initial,0.15890756249427795
action,change(s).,0.15884412825107574
initial,that:,0.15882349014282227
goal,(CAB),0.15882088243961334
date,As,0.1587809920310974
manner,assessment,0.15849752724170685
assessment,manner,0.15849751234054565
is,Change,0.15847863256931305
audits,Statistical,0.1582394689321518
first,Cyber,0.15812355279922485
each,ChM,0.15810927748680115
ChM,each,0.15810926258563995
affected,assets,0.15810826420783997
assets,affected,0.15810826420783997
evaluation,annual,0.15807750821113586
annual,evaluation,0.15807749330997467
relevant,The,0.15796798467636108
The,relevant,0.1579679697751999
RFC,installation,0.15795661509037018
installation,RFC,0.15795660018920898
valid,control.,0.15792061388492584
risk,are,0.1578080952167511
first,Document,0.1577543467283249
participants,"tool(s),",0.15753236413002014
CAT,needs.,0.15749625861644745
performing,RFC,0.15728437900543213
RFC,performing,0.15728434920310974
only,Director,0.15727967023849487
each,"change,",0.15711861848831177
maintained,than,0.15711069107055664
than,maintained,0.15711067616939545
requirements,View,0.1570902317762375
proposed,as,0.15703558921813965
as,proposed,0.15703558921813965
perpetual,Director,0.15690763294696808
change,(Change,0.15684866905212402
necessary,(Change,0.15676182508468628
changes,Manager,0.1566849797964096
purpose,requests,0.15666967630386353
requests,purpose,0.15666967630386353
implements,this,0.15666651725769043
this,implements,0.15666650235652924
all,that:,0.15663368999958038
details,test,0.1565535068511963
action,CAT,0.15643729269504547
CAT,action,0.15643727779388428
action,control.,0.1563452184200287
policies,(Change,0.15624302625656128
and,"reviews,",0.1561654508113861
assessment,vote,0.15614046156406403
overall,stakeholders,0.15612095594406128
changes,Stakeholders.,0.15604740381240845
details,audits,0.1559673398733139
audits,details,0.1559673249721527
is,approved),0.15596051514148712
audits,Section,0.15593425929546356
goal,Example,0.15587280690670013
accurate,4:,0.15577329695224762
required,relevant,0.15568406879901886
relevant,required,0.15568405389785767
this,"IAVA,",0.1556559056043625
ensuring,"change,",0.15560771524906158
only,manner,0.1555505394935608
manner,only,0.1555505245923996
assessment,"change,",0.15553250908851624
which,requirements,0.1555263251066208
requirements,which,0.1555263102054596
notified,details,0.15548212826251984
details,notified,0.15548209846019745
date,Sample,0.1554359793663025
proposed,other,0.15543106198310852
and,above,0.15538015961647034
above,and,0.15538015961647034
to,follows:,0.15537793934345245
the,change,0.15526403486728668
change,the,0.1552640050649643
performed,2:,0.15518562495708466
installation,-,0.15513493120670319
valid,well,0.15506583452224731
annual,"therefore,",0.15495364367961884
first,an,0.1549345850944519
an,first,0.1549345850944519
or,Stakeholders,0.15485067665576935
approved,(CAB),0.1547992080450058
change,"therefore,",0.15478409826755524
this,Baseline,0.15468202531337738
cycle,are,0.15461169183254242
proposed,"stakeholders,",0.15460549294948578
the,that:,0.15451060235500336
on,Approved/Suspended/Cancelled/Superseded),0.15447582304477692
appropriate,that,0.1544492393732071
that,appropriate,0.1544492393732071
document,assets,0.15444739162921906
assets,document,0.15444737672805786
on,behalf,0.15432101488113403
behalf,on,0.15432098507881165
inform,basis),0.15430012345314026
or,Example,0.15421386063098907
policies,Include,0.15419773757457733
requirements,version,0.1541793942451477
version,requirements,0.1541793793439865
proposed,control.,0.1541021317243576
must,2:,0.15405577421188354
CAT,Requests,0.15386134386062622
perpetual,relevant,0.15377314388751984
relevant,perpetual,0.15377314388751984
necessary,of,0.15371066331863403
relevant,Approved/Suspended/Cancelled/Superseded),0.15370967984199524
goal,applied,0.15355563163757324
applied,goal,0.15355561673641205
required,audits,0.15355457365512848
audits,required,0.15355455875396729
ensure,needs.,0.15354815125465393
action,Stakeholders.,0.15342336893081665
communicates,Director,0.1533655822277069
evaluation,other,0.1531580239534378
that,only,0.1530720442533493
only,that,0.15307201445102692
proposed,Reports,0.15301357209682465
must,to,0.15292398631572723
to,must,0.15292398631572723
entails,3,0.15290994942188263
behalf,The,0.1528722196817398
The,behalf,0.15287218987941742
above,overall,0.1528502106666565
overall,above,0.1528501957654953
notified,Cyber,0.15279841423034668
previewing,valid,0.15276168286800385
valid,previewing,0.15276166796684265
version,through,0.15272296965122223
through,version,0.15272295475006104
as,Change,0.1525440365076065
types,throughout,0.15252436697483063
throughout,types,0.15252436697483063
initial,control.,0.1523960381746292
about,with,0.15237708389759064
with,about,0.15237706899642944
evaluation,Modernization,0.15236493945121765
an,(Approved/NIH,0.1523291915655136
about,Requests,0.15228942036628723
only,Changes),0.15226715803146362
changes,Statistical,0.15210531651973724
all,Example,0.15198487043380737
formally,the,0.1518656313419342
the,formally,0.15186560153961182
is,IAVA,0.15184788405895233
manner,this,0.15182256698608398
this,manner,0.1518225371837616
above,Team,0.1516844481229782
ensuring,Requests,0.15164946019649506
performing,test,0.15164333581924438
overall,other,0.15149888396263123
only,approved,0.15146593749523163
approved,only,0.15146592259407043
initial,Director,0.1514093577861786
first,other,0.1513327658176422
they,Action,0.15123958885669708
applied,Team,0.1512066125869751
maintained,Stakeholders.,0.15115641057491302
date,Board,0.15112939476966858
accurate,Change,0.1511216163635254
audits,RFCs,0.1510433405637741
applied,requirements,0.15095995366573334
requirements,applied,0.15095993876457214
each,orderly/timely,0.15094777941703796
as,Modernization,0.1509474515914917
through,II,0.15082256495952606
NIH,(Required,0.15078413486480713
previewing,OD’s,0.15069334208965302
insure,and,0.15067198872566223
and,insure,0.15067197382450104
entails,can,0.15063774585723877
NIH,Board,0.1505943387746811
accurate,behalf,0.15051396191120148
behalf,accurate,0.15051394701004028
audits,overall,0.1504395604133606
overall,audits,0.1504395455121994
with,(Change,0.1504267454147339
all,Document,0.1504194736480713
cycle,throughout,0.15030913054943085
throughout,cycle,0.15030911564826965
action,Office,0.15027302503585815
implements,test,0.15007098019123077
behalf,through,0.15003158152103424
through,behalf,0.15003155171871185
manner,stakeholders,0.15000581741333008
first,change(s).,0.14988364279270172
valid,recommend,0.14984184503555298
recommend,valid,0.14984184503555298
applied,Program,0.14976878464221954
through,"stakeholders,",0.1497042030096054
notified,Stakeholders.,0.1496163308620453
cycle,than,0.14958398044109344
than,cycle,0.14958398044109344
installation,CAT,0.149493008852005
CAT,installation,0.149493008852005
NIH,Program,0.14944538474082947
change,approves,0.1494368314743042
approves,change,0.149436816573143
must,RFCs,0.14940254390239716
details,The,0.14934656023979187
The,details,0.14934656023979187
formally,ChM,0.14933399856090546
ChM,formally,0.14933395385742188
or,Baseline,0.14930664002895355
formally,Reports,0.14921127259731293
above,4:,0.1490774005651474
fulfill,Agenda,0.1490706354379654
responsible,Change,0.14904452860355377
procedural,"fashion,",0.14898616075515747
entails,version,0.14895190298557281
version,entails,0.14895190298557281
a,how,0.14884915947914124
stored,an,0.14883962273597717
an,stored,0.14883959293365479
changes,and,0.14875486493110657
and,changes,0.14875485002994537
entails,orderly/timely,0.1487257182598114
affected,Reports,0.14871074259281158
annual,Testing,0.14867693185806274
on,above,0.14863862097263336
above,on,0.14863862097263336
purpose,Expiration/mitigation,0.14862114191055298
NIH,control.,0.14860689640045166
in,2:,0.14859962463378906
NIH,follows:,0.14848297834396362
stored,risk,0.14840883016586304
risk,stored,0.14840881526470184
formally,Modernization,0.14825057983398438
relevant,"presents,",0.1481153666973114
with,participants,0.14810754358768463
participants,with,0.14810751378536224
procedural,processed.,0.14809662103652954
manner,III,0.14808259904384613
inform,risk,0.14806750416755676
risk,inform,0.14806748926639557
requirements,"presents,",0.1480609029531479
accurate,II,0.14801105856895447
through,requirements,0.1480039358139038
requirements,through,0.14800392091274261
accurate,Tester,0.14796829223632812
on,"stakeholders,",0.14792649447917938
perpetual,Tester,0.14791765809059143
relevant,RACI,0.14777494966983795
first,"presents,",0.14770358800888062
NIH,approved,0.14762403070926666
approved,NIH,0.14762401580810547
procedural,recommend,0.1475873440504074
recommend,procedural,0.14758731424808502
OD,II,0.1475808322429657
an,Matrix,0.1475064605474472
with,action,0.14748337864875793
action,with,0.14748334884643555
an,IAVA,0.14746497571468353
is,Request,0.147447407245636
through,"IAVA,",0.1473829746246338
in,"fashion,",0.1472238153219223
initial,necessary,0.14718873798847198
necessary,initial,0.14718873798847198
CAT,Template,0.1471436768770218
manner,"therefore,",0.1471164971590042
valid,data,0.14707309007644653
RFC,4:,0.14704452455043793
stored,test,0.147037073969841
audits,RACI,0.1470179706811905
or,Template,0.14697538316249847
risk,Stakeholders,0.14689968526363373
insure,above,0.1468636691570282
above,insure,0.1468636691570282
with,any,0.14680811762809753
date,Example,0.1467442512512207
this,of,0.14674130082130432
through,1:,0.1467224359512329
cycle,Sample,0.14669187366962433
which,"tool(s),",0.14661669731140137
maintained,relevant,0.1465337723493576
relevant,maintained,0.1465337574481964
applied,that:,0.14652352035045624
an,that:,0.1464122086763382
ensuring,inform,0.14629904925823212
inform,ensuring,0.14629903435707092
to,Assessment,0.14622746407985687
affected,Advisory,0.14620132744312286
previewing,Management,0.14618292450904846
implements,Advisory,0.14618197083473206
is,Stakeholders.,0.14612554013729095
version,installation,0.14606018364429474
installation,version,0.14606016874313354
perpetual,Reporting,0.14601963758468628
accordance,well,0.145912304520607
required,RFC,0.14589519798755646
RFC,required,0.14589519798755646
applied,required,0.14586322009563446
required,applied,0.14586319029331207
ensure,changes,0.14583490788936615
changes,ensure,0.14583489298820496
assets,Sample,0.14581838250160217
to,affected,0.14569100737571716
affected,to,0.14569100737571716
a,can,0.14560188353061676
affected,vote,0.14555475115776062
RFC,change,0.14553231000900269
change,RFC,0.1455322802066803
about,version,0.14552569389343262
version,about,0.14552569389343262
policies,Document,0.14550688862800598
implements,of,0.14548875391483307
communicates,Board,0.14543874561786652
request,Request,0.1454130858182907
policies,Stakeholders.,0.14536955952644348
approves,Management,0.14536336064338684
change,"reviews,",0.14519479870796204
the,requirements,0.1451396346092224
requirements,the,0.14513961970806122
valid,types,0.14510831236839294
types,valid,0.14510828256607056
cycle,that:,0.1450718641281128
manner,Board,0.14501364529132843
policies,other,0.14496926963329315
approved,each,0.1449534147977829
each,approved,0.1449533998966217
action,,0.14494018256664276
applied,stored,0.1448969841003418
stored,applied,0.1448969542980194
required,(Change,0.14487360417842865
details,fulfill,0.1448424607515335
